id,predicted_price
7203170190,496595.75
510001280,898201.56
9430110120,540629.2
1565950030,369328.8
9828202255,819297.9
3878900270,670328.0
8091600080,250808.64
1112000035,436951.22
2228900270,320577.72
6648701740,417558.1
1245003740,466934.78
2174503441,381465.9
7708250010,409822.12
6072300110,539898.7
2329800140,317860.03
1494300040,404428.88
3832050130,357475.44
7203100730,891433.06
7199330170,362790.03
7785000220,582233.2
1250201175,478552.6
4054500180,1110426.1
7905200061,426262.28
3751604895,204187.55
5220300140,215730.31
3323059027,358763.66
8651611980,763267.4
8673400190,510919.62
1668500100,716728.4
1023059365,720694.06
3308030060,575924.44
4232400860,674236.8
2144800615,301740.88
1568100920,1826021.8
9406510040,611143.25
2923049421,445170.56
1051000040,705960.9
2077700042,518539.53
9423800030,216635.58
9818700455,743663.6
7133300675,356093.6
4113800550,557580.9
5553300375,1288653.0
2025701530,346811.9
7942601155,443445.16
7524300020,379561.9
2520069100,331078.75
5412300410,281633.5
7504110760,812242.56
2594200350,387005.66
2722059013,317762.62
8078430480,385779.88
1423069162,544258.6
8856001090,216108.64
7000100631,583065.1
4222200280,302417.66
7971300050,499520.03
2009001600,335602.66
6619910140,524689.94
2877100985,492683.38
1196000007,394869.2
1330850130,831575.1
6664900410,407793.12
1231001110,311466.2
9235900030,309226.25
9407101840,336458.06
9523103001,370903.28
2149800278,786582.4
7234601198,630374.7
9476700035,516765.6
9297301065,804791.75
518500700,944139.3
7843500090,437921.03
6056110780,367778.38
2345700260,458640.88
3509600070,286841.16
1431700280,414693.03
1623049174,354602.7
3024089049,420513.22
7853340450,440049.47
7732410360,716177.94
1446800995,370652.94
2946000285,298755.1
425079100,484618.72
3876313040,453838.16
1762600260,912951.2
1925069121,1029559.3
7443000480,821440.1
7820000015,312466.5
4027701253,425904.03
2826049165,318549.47
5426300060,509329.16
1278000210,243995.5
923000270,324548.97
7657600005,286893.44
3024079057,327172.66
3276180020,387157.8
7304300760,213766.7
3908100020,466368.1
8835400805,718676.6
4051150070,357436.97
3904930530,418370.88
6163900971,392946.97
7942600310,421901.8
4365700330,246588.6
423059207,335393.47
3992700265,235166.4
7177300090,411817.03
2540820010,550945.6
5700002510,820795.06
5201000030,546045.94
7631800015,3364807.2
2922702965,674832.4
1525059198,931599.94
1245003160,509272.56
3810000455,399520.1
7855600080,502731.78
5701500030,995575.06
7504020400,664736.3
1402600570,426996.66
7575610760,433723.97
8731990370,723673.75
5021900090,547467.8
290000075,399986.03
2841500010,551964.8
3955900830,437490.25
7852110140,473299.66
1311400350,385265.5
7773800015,579723.5
4123400320,424391.4
2725069157,783766.06
666000143,682224.4
5101408678,451948.62
6371000026,341450.84
2024059084,668362.5
7283900036,363892.2
8881900230,528596.94
3959400135,496800.0
7696610270,322984.88
1689400150,747571.4
5103900015,456685.44
1441000350,575021.2
5101408735,357036.7
3126059027,1557183.2
2320069014,674158.5
9541600015,500603.06
8682320420,683603.25
1562200090,515958.6
3395070980,643966.2
7349600230,303376.3
522049122,288531.38
869700060,360614.38
811000055,945832.75
1221059176,467206.7
1523059103,631557.8
2025760210,981549.0
9218400088,402353.6
8682292020,542844.2
2623089135,446401.66
3758900259,1032314.1
524069049,438361.6
3121500150,728699.75
5581400080,728395.75
8087800020,334316.12
4070700290,623374.44
3296000170,477551.6
9238500040,568537.0
2744600040,291175.2
6813600380,524915.9
6140100150,406613.4
2201500555,347364.9
2600110250,568414.44
4337000275,193087.22
1186000150,575457.9
1972201963,465367.9
1105000745,307492.34
2887700560,604725.2
4039700080,633272.3
522049104,423175.75
4202400078,395744.8
7520000695,215885.77
7714000310,452558.62
4319200060,493680.22
8624700015,714133.94
5104520610,377673.66
2354300845,283288.5
3824100291,557883.94
6151800612,270817.72
5454200080,863456.4
6413600290,394581.1
2131200065,281531.5
1459920010,395593.47
50300090,531863.75
2326300090,516400.8
7714000070,452558.62
3630180500,993258.0
1727850340,917379.5
8691430330,1210986.8
2310030390,431572.34
5561400610,720747.2
7010701016,461014.5
7883605915,353075.75
1282300995,379907.72
4040700310,367048.7
3353400435,300061.03
2143701015,584622.94
255450020,494126.28
1020069017,323694.66
4038200120,380491.8
9284801100,305552.66
1965200075,391732.12
847100047,570252.1
4038700720,327741.97
6815100085,792524.8
2508000020,204560.4
255520180,1067235.9
6822100750,504382.56
869700050,419731.94
1775801405,478383.44
6600400090,311274.9
7202330270,365486.56
1683400165,974166.5
2625069070,1031984.44
7625702440,496167.2
3388000640,298187.06
1899400365,239472.44
6899990200,1107776.5
5569700020,1218686.6
986000045,431401.1
3293700221,298078.28
3764800250,301279.6
2291400566,321043.72
4219401236,1247954.8
4239400840,268597.16
7211400990,317103.94
7696500280,321057.22
7215721070,456473.88
3204850140,492114.2
4322200220,885910.25
2566300100,623035.4
1944900090,327766.28
6648500390,456069.0
7385300020,630984.44
1704900135,432404.7
2877100655,803643.7
2726079098,572370.0
7625703800,374216.88
318300040,832555.7
7922800190,404056.47
2023049361,349256.25
8946400210,450816.75
6071600450,494916.4
4343800100,325903.28
1443300140,443651.72
1024039001,667799.3
2767704860,470789.4
7234600851,649137.7
644200065,652737.25
7784400035,706481.06
3826000560,281598.2
9272202260,496572.7
263000253,471051.44
3621059043,817422.9
240000130,845582.44
1352300120,358568.7
7849200861,237528.88
2487700130,434915.7
1796100140,343615.8
7234601221,461806.66
8651710190,470853.72
2916200091,461960.28
1232000915,432244.72
1545801970,385214.25
3211200420,276934.2
7686204675,242998.78
3141600210,230783.44
3959401284,578704.2
2113700825,404656.16
3876000710,329865.1
522069022,587608.8
3214200070,429952.03
1221039156,516194.25
259600790,326353.44
785000040,387283.78
8138870470,441739.12
2596300035,339419.84
540100057,1042550.44
3073500045,664187.56
5363200266,369301.6
8682261650,534093.44
3224510080,882054.6
3211270160,578895.0
9269200520,198917.69
293810190,454397.38
4197400043,459003.34
3026079031,299956.4
5332200405,879585.6
2473411210,426101.84
9268200315,443935.03
8123500050,497383.53
3221069091,444063.1
2485000165,609254.7
4058800215,895521.06
1926059039,806730.4
2533300680,721488.8
3343903640,383775.9
5700003705,1213139.1
2023049372,803454.25
4058800830,917661.1
3333002302,500545.3
2944500340,469657.44
1982200790,456178.8
8929000270,533467.9
8122101440,278417.16
7525530470,708404.7
9332800020,523792.97
3878900525,412215.4
5420300210,312988.12
9232900165,341117.8
6414100026,349060.44
3013300660,908036.3
7954300120,563921.06
1081200360,415926.16
2877102345,521500.38
2202500255,318254.72
7984400050,321778.12
9558020380,631002.8
7812801850,304755.8
8944460020,580859.44
2306400040,509254.62
8649400410,372088.34
7889602020,339292.1
2041000025,380991.8
871001484,508496.25
2767602141,486653.22
3630180470,768443.56
2769602140,460009.25
2473250280,398567.88
5422560660,459383.84
3756600240,278843.9
8651600160,565965.0
7202300540,930645.06
8961950250,684688.4
3303000130,445837.0
798000062,274566.0
1695900150,831529.5
1604730150,458433.2
4136930310,541648.0
8835401250,1495245.1
8665900328,389903.66
9262800255,367939.06
1853080570,704229.75
5556300114,813089.5
9517200290,424779.88
4037200295,358654.6
7417100123,409088.84
2620069077,264655.62
7922720040,582504.3
558100090,480632.9
257000037,268659.84
3319500385,520157.03
9297301520,357855.34
3580900090,283790.9
1321039076,210119.83
7227801581,305093.1
9407001620,279772.5
2130400150,302879.22
2312400200,356827.12
4046700210,344871.12
1193000480,806663.06
1492800296,501450.72
3013300017,365220.62
3630240140,759935.7
1049010390,385354.62
9320900420,291181.84
4315700060,389782.84
2591010290,338300.3
323089085,588131.25
6600400270,281970.72
2919701105,437734.9
7202360670,845184.44
8927600100,640635.25
3211700045,555483.8
4027701326,514941.8
1601600195,304296.6
7853280350,1089244.1
3629970130,706910.44
7203120020,662223.9
9542900190,313907.4
8035350120,551037.44
1238501184,834694.6
251200240,429612.22
8945300200,227199.28
2162000160,981971.44
5466310060,341268.3
1239400064,637108.7
5205000020,496351.75
1720800305,560900.0
7280300375,612629.44
2095800400,407323.38
7852010950,457292.3
1428001160,474286.5
9528104910,528244.94
8644210470,1146033.0
7923300310,347531.78
254000100,884093.9
1931300688,439368.7
7007700030,392614.47
422049178,245937.88
422069067,487424.12
2923049393,455542.88
930000305,386804.84
2461900448,601734.0
2610100020,264756.62
2895550050,350402.72
7701700040,308210.75
2460900020,586989.25
9827700105,683209.7
1005000240,330532.25
7200001254,445361.3
866400040,553276.06
305000170,541903.56
2260800110,811887.56
3442000127,705050.44
5253300437,354366.38
7576700150,869989.44
5469501410,1100877.2
5104531120,1358899.5
723049434,287216.16
622069006,1623605.4
2517101200,346040.75
8159620160,326789.12
5561300640,448466.34
3317010130,281738.16
4364200250,283826.16
8732300060,571732.3
5603700025,735024.7
3585900190,1333826.9
3996900575,225047.14
8731801260,367506.56
3810000860,480369.44
5700003585,2287823.2
6332000050,394292.44
9286100250,403882.0
9471201110,824062.06
9290800050,925041.56
7300200400,553807.56
526069024,1122847.0
1454600156,1201668.1
3904980360,409202.72
2626119062,318963.47
8651730290,319659.34
7611200195,756302.06
1919800260,631753.1
6632900354,217786.08
3972900195,305608.6
5151600170,556121.56
7016000440,482862.66
871000435,735504.1
9578060540,516403.84
2332700060,714888.75
766000240,367878.62
4363700200,262985.0
7100000250,309684.34
2781250560,250757.03
2781250100,422753.7
5419800220,336191.66
7147600245,339116.03
2926069083,943983.25
6189200125,583111.94
9542830160,380352.56
5152200020,455192.28
9412900045,556412.2
6600410480,201898.81
6979970080,723967.25
5636010280,332675.62
1732801300,742566.4
5561401530,612402.2
9578500510,476870.6
7304300906,229171.4
1223089077,505897.0
721049207,368065.3
8691330310,1106813.9
1523069204,418612.25
3188100105,415341.8
6608500290,300690.62
2891400410,395708.28
7663700551,249719.98
5413200140,276419.62
425069139,668665.3
6713700155,329985.44
2767603505,409632.38
7789000080,272990.97
9211500620,371102.8
3750604417,275750.25
7922800320,462854.44
1471620240,392097.88
2222059052,391557.0
9551200270,951450.9
2767603160,488808.84
9406710060,458138.97
8929000250,423121.03
5538300120,400301.22
2223069120,516886.9
1652500060,1538822.1
8564500240,330841.56
3629700120,709255.4
3943600070,463820.0
4171200025,362977.47
2425049063,3443354.0
9828701650,342020.3
3581000340,309986.84
8100900015,440329.16
2125059161,1346757.8
304000380,269722.75
8146200070,1006321.9
686530170,492884.53
2917200645,479751.0
9547200530,847146.06
2122059199,752906.94
1150000740,653013.75
5706200060,306731.7
9265410010,324067.1
4083800555,458414.8
6152900332,339799.72
2520900301,308841.4
9828200790,402682.8
1657530180,331619.34
7471900045,368355.0
9828200460,409691.5
1775900140,433792.38
6139800430,455310.2
7214400005,451279.2
5332200026,451306.88
9510970300,670738.25
2540830020,335514.88
3392100140,222791.53
1326069191,329583.28
2125059112,1048087.06
859000022,456067.0
8854100350,759813.3
121059007,224860.03
7977201707,550758.25
3859900060,2875103.8
8815400735,777823.0
705700530,348134.47
6600780130,525280.9
6378500105,376357.3
8143000310,426219.62
2877102330,483306.6
3526039074,437705.56
2115510300,374150.16
3024059014,2014728.4
2141330360,456108.47
546000400,464531.6
2071500011,442426.75
7972000240,304883.1
7016200460,486375.28
6204200180,363013.28
1552100135,617270.6
88000173,493529.88
2581900235,813826.1
9211500560,365716.72
621069218,465526.38
1321970240,457953.72
798000630,316726.72
421000285,243333.9
2824600180,853531.1
3832051140,376028.5
1237500105,529486.6
8802400906,335413.8
3166900270,528037.6
3682000060,654124.94
5469700020,363109.2
1245001820,395232.03
9547205660,500953.38
7974700122,644337.25
7550801225,487422.62
1099950050,1090232.6
1402900460,521440.03
7636800041,2030144.1
2115720270,549630.94
8651441750,272948.72
3904100035,360420.03
8815400020,553930.8
3303860590,675205.4
5427110040,607224.3
1782000160,369738.88
6204420290,526384.44
3995700245,256926.67
7955040130,320631.3
1442880650,479095.44
8833510230,820732.25
7283900551,552021.1
4396000180,269999.78
7504021310,632364.9
322059264,369298.75
3654800040,290808.12
2767704777,439530.9
3278602190,463537.44
3236500220,353083.03
3410600100,381549.44
629410180,611477.9
3352402250,360250.7
4363700304,328923.0
7237550130,1482201.5
9808590210,978267.4
8074200175,295178.16
3463400330,529136.8
6306400140,638798.3
8564950250,472978.3
5381000070,290134.9
9826700697,498006.88
8132700190,396011.75
7943000020,298641.9
9547204675,585752.4
4112100101,504298.53
727500030,298972.7
114101426,378791.75
9274202005,659408.3
1193000380,832967.94
3039000020,330045.8
7852170130,747879.25
2624079010,591293.8
4137010540,392146.72
7576200012,905038.3
1138020020,303322.6
3969300030,233548.83
898000200,292367.7
5153100030,302706.9
5104532030,742194.9
4406000050,289106.62
9274203390,656786.25
8682290360,462043.9
6928600330,378819.5
4139680070,871256.9
6844702690,381282.06
2154970020,2144985.5
4385701285,1044675.3
2426059071,562643.56
2867300160,881118.56
9512500720,376520.4
1773101020,339149.03
8687800100,403320.44
3627800050,1578810.8
1604600227,334180.88
3300701170,338468.78
9250900111,407491.25
7015200790,491935.2
1311100490,334850.0
2469000010,787365.1
1982201596,520477.2
1862700290,553051.2
2586800270,227335.03
9528102772,472556.7
5490210200,316443.7
6669080020,410268.0
179003055,229282.88
1860600535,775134.56
1592000130,617102.6
3905040170,405974.47
9320500080,380168.53
9276200850,540770.06
224069114,555923.75
2260000340,544300.6
5096300130,517371.12
3432500215,341871.3
2600000050,769401.1
8856003839,267884.5
2492200435,503639.25
7855900110,939470.56
6806100250,366316.75
2770603523,430175.25
1370800515,1903375.9
2726049150,344655.5
1226059161,523442.0
1068000375,3616970.2
9528104109,343506.6
5126310060,509631.84
1951820070,517552.3
1545805980,505404.34
9464700340,914908.9
4319200675,993831.1
7518500885,551350.56
7852020620,463214.56
869700370,441333.25
8643000190,419305.53
8902000267,348945.78
7972602435,306547.97
2050100210,856906.9
6705120540,510714.38
2767601390,473914.75
4141000490,998090.75
9345400350,805076.7
3222079162,378802.6
7789000120,262747.94
6646200770,579504.94
6666800180,587221.5
1725800280,537695.3
6117500460,1275282.6
5470100220,328652.4
5457300478,418927.97
7550800195,551857.4
7787050180,668997.2
6204430250,594473.2
7640400250,468563.94
624110920,869714.9
3629920140,357047.7
7173700518,553250.6
3210200395,284948.44
2473480560,556282.94
2623089141,485775.78
1423800080,302421.5
2076400050,324605.25
3832060120,336136.25
7702600930,542703.94
5101404555,362482.56
3723800415,410558.0
3356403400,280300.75
9214400125,381144.38
1797500530,486840.94
9551201660,774186.3
3878900815,575113.3
1760650280,373542.7
5466410030,306971.6
6388930620,644851.2
2331300395,657566.7
9412700160,401557.66
871001611,467046.4
3142600120,611002.6
3995700220,313275.0
2310000280,314778.0
8039900400,427558.56
7504021510,737098.0
1959700445,1679804.2
1556200155,538075.0
3629960590,394717.8
259000240,468510.84
662440020,610800.94
3123049142,638635.8
321100260,781951.2
6840701095,586264.7
3738900165,366934.78
4427100130,351322.25
9238500100,488504.12
6145601810,405228.75
2570300090,290167.8
4017600010,542034.4
1005000220,502352.06
1257202120,498665.2
9527000490,426519.84
8691400080,718839.1
1726069084,578119.75
248000240,266900.56
6113400046,489007.1
2130702350,335338.66
920069052,270829.06
6071300160,508990.84
1623049041,230772.6
9268200285,442649.44
1843100520,508029.75
2887700826,649842.56
9122000385,654019.4
9475700220,425502.97
2804600005,681675.0
2896400300,343817.34
5015000180,519373.56
3630220180,924252.94
8832900780,581892.3
1568100300,475756.06
8718500610,385368.4
4147200140,992523.6
1973700030,824463.5
8862000075,230232.81
9320990110,343620.38
1151100035,379220.22
2011000010,307525.97
1651500060,620788.8
446000190,492087.1
2344300220,710779.8
523049195,290417.75
9191200015,664181.4
7942601410,815113.1
7137800300,259843.73
7853300280,418103.6
6654700240,343635.44
569000050,481142.25
3584000180,326799.8
2026079055,248720.28
8898700880,373210.06
5075400150,525530.0
8731981360,546420.4
4222500020,320823.03
7996720050,761067.44
4077800094,535348.7
6446200365,498642.8
2824089053,496357.44
1311800220,289668.3
3522049063,887117.4
1721801280,324226.97
6131600240,229019.7
7202310040,455273.22
1123059125,637425.7
646910160,310847.78
5630500005,379504.56
3342100785,404030.56
9547205610,618101.8
1773100123,312884.53
3353400092,440490.84
217500015,351940.6
3649100031,378437.47
7896300150,405396.6
623049185,289562.66
1773100430,409546.53
1781500220,822282.44
3395380200,315924.3
2424059170,3241884.8
4389200765,1202009.2
1543000060,734673.2
6154900005,454137.53
2902200240,417323.3
1442880640,518176.3
8562770490,534926.44
2768300655,489977.06
3432501315,285554.03
5035300570,683289.1
3626039028,460193.78
3876540780,323381.03
327000100,783422.5
7551300065,450451.47
1312920060,298395.1
2215901230,310108.56
6306800010,609049.06
2767700022,398107.72
5589900610,402352.2
4320200020,619640.1
5249804655,601750.56
9238500480,517569.12
3885806565,720493.5
7905200205,424509.53
5727500102,330971.72
3585220070,305229.47
2078500210,577048.7
1839920050,323793.56
534000080,243031.94
856000255,434794.25
4141010110,1347896.4
9558040820,1126240.2
7768700315,701931.56
2796100640,361528.56
1922059010,341674.28
3448000542,296699.3
3883100220,386135.7
7237301210,372619.5
3893100456,869931.06
9578501110,447386.38
6145601995,455578.25
4024100120,324032.38
8899000050,473979.66
3396820010,505913.28
6749700117,430226.84
1954400060,369640.6
3303970100,744715.0
2540850070,351537.75
3797000745,478420.72
7883603700,343956.66
3438501452,356867.28
3530210260,706819.8
3598600049,279036.72
731500170,652346.06
7129304375,221044.34
263000006,466371.5
7212660560,448412.94
1112700010,329423.88
3420069060,948457.4
2473000470,610010.6
8691390980,735987.6
6184700100,367796.88
4476400275,393523.9
2968801240,249156.02
1529300160,376653.03
7640400070,580423.8
7016100380,443883.28
2172000890,444784.2
4035900015,661363.9
9528104660,1035906.75
507100005,403313.78
2783100160,381412.3
3629921140,989583.1
1099750610,358988.7
1330300451,816182.3
2757000030,677816.1
